year_of_incident,watch,type_of_incident,type_location,type_of_property,incident_address,reporting_area,beat,division,council_district,date1_of_occurrence,year1_of_occurrence,month1_of_occurence,day1_of_the_week,time1_of_occurrence,day1_of_the_year,date2_of_occurrence,year2_of_occurrence,month2_of_occurence,day2_of_the_week,time2_of_occurrence,day2_of_the_year,date_of_report,date_incident_created,offense_entered_year,offense_entered_month,offense_entered_day_of_the_week,offense_entered_time,offense_entered_date_time,call_received_date_time,call_date_time,call_cleared_date_time,call_dispatch_date_time,person_involvement_type,victim_type,victim_race,victim_ethnicity,victim_gender,element_number_assigned,investigating_unit_1,investigating_unit_2,offense_status,ucr_disposition,modus_operandi_mo,family_offense,hate_crime,hate_crime_description,weapon_used,gang_related_offense,drug_related_istevencident,criminal_justice_information_service_code,penal_code,ucr_offense_name,ucr_offense_description,ucr_code,offense_type,nibrs_crime,nibrs_crime_category,nibrs_crime_against,nibrs_code,nibrs_group,nibrs_type,update_date,x_coordinate,y_cordinate,zip_code,city,state,location1
2016,1,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",Other,N/A,650 S GRIFFIN ST,2086,135,CENTRAL,D2,2016-05-15T00:00:00Z,2016,May,Sun,15:00:00,136,2016-05-25T00:00:00Z,2016,May,Wed,09:00:00,146,2016-09-02T09:07:00Z,2016-09-02T09:52:39Z,2016,September,Fri,09:52:00,246,2016-09-02T09:07:49Z,2016-09-02T09:07:31Z,2016-09-02T10:39:11Z,2016-09-02T09:18:43Z,Victim,Business,NA,NA,NA,EX07,Investigations,Property Crime Division / CE Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT REMOVED PALLETS FROM STORAGE AREA,FALSE,NA,Unknown,Other,No,UNK,23990004,PC 31.03(e)(4)(A),OTHER THEFTS,THEFT,690,PART1,NA,NA,NA,NA,NA,NA,2016-09-08T14:00:18Z,2491398.60418636,6969024.40873894,75202,DALLAS,TX,"650 S GRIFFIN ST
DALLAS, TX 75202
(32.772703, -96.799217)"
2016,1,ABANDONED PROPERTY (NO OFFENSE),"Highway, Street, Alley ETC",N/A,2700 KING COLE DR,4198,716,SOUTH CENTRAL,D4,2016-06-13T00:00:00Z,2016,June,Mon,11:00:00,165,2016-06-15T00:00:00Z,2016,June,Wed,09:00:00,167,2016-06-15T09:00:00Z,2016-06-15T09:33:08Z,2016,June,Wed,09:33:00,167,2016-06-15T09:29:02Z,2016-06-15T09:29:02Z,2016-06-15T11:14:24Z,2016-06-15T09:29:02Z,Victim,Government,NA,NA,NA,B799,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,24 HOUR PARKING VIOLATION,FALSE,NA,None,Other,No,No,99999999,No Violation,FOUND,FOUND PROPERTY,4300,NOT CODED,NA,NA,NA,NA,NA,NA,2016-06-20T12:05:24Z,2497957.25740761,6948813.99541968,75216,DALLAS,TX,"2700 KING COLE DR
DALLAS, TX 75216
(32.718879, -96.778412)"
2022,3,CRIMINAL TRESPASS WARNING,Apartment Complex/Building,N/A,9350 SKILLMAN ST,1042,257,NORTHEAST,D10,2022-09-14T00:00:00Z,2022,September,Wed,18:00:00,257,2022-09-14T00:00:00Z,2022,September,Wed,18:20:00,257,2022-09-14T20:59:00Z,2022-09-14T18:12:45Z,2022,September,Wed,18:12:00,257,2022-09-14T17:54:10Z,2022-09-14T17:54:10Z,2022-09-14T21:50:06Z,2022-09-14T17:54:10Z,Victim,Business,NA,NA,NA,B225,NA,NA,Suspended,Suspended,CT WARNING,FALSE,NA,None,NA,NA,No,99999999,No Offense,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2022-09-14T21:22:39Z,2517410.02953,7016418.40942,75243,DALLAS,TX,"9350 SKILLMAN ST
DALLAS, TX 75243
(32.904578, -96.712393)"
2022,3,PUBLIC INTOXICATION,Park,N/A,2900 PINE ST,2165,346,SOUTHEAST,D7,2022-08-26T00:00:00Z,2022,August,Fri,15:49:00,238,2022-08-26T00:00:00Z,2022,August,Fri,16:45:00,238,2022-08-26T17:03:00Z,2022-08-26T16:17:54Z,2022,August,Fri,16:17:00,238,2022-08-26T15:14:51Z,2022-08-26T15:14:51Z,2022-08-26T21:48:04Z,2022-08-26T15:49:32Z,Victim,Society/Public,NA,NA,NA,C326,NA,NA,Clear by Arrest,CBA (Over Age 17),"AP WAS A DANGER TO HERSELF AND OTHERS, INTOXICATION",FALSE,NA,None,NA,NA,No,99999999,PC 49.02,NA,NA,NA,NA,PUBLIC INTOXICATION,PUBLIC INTOXICATION,SOCIETY,90Z,B,90Z - No Coded,2022-08-26T18:06:28Z,2504624.79558,6964106.92678,75215,DALLAS,TX,"2900 PINE ST
DALLAS, TX 75215
(32.76064, -96.75582)"
2022,3,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Shopping Mall,N/A,4515 VILLAGE FAIR DR,4264,723,SOUTH CENTRAL,D4,2022-07-17T00:00:00Z,2022,July,Sun,16:00:00,198,2022-07-17T00:00:00Z,2022,July,Sun,16:01:00,198,2022-07-17T16:13:00Z,2022-07-17T16:28:04Z,2022,July,Sun,16:28:00,198,2022-07-17T16:13:18Z,2022-07-17T16:13:18Z,2022-07-17T22:40:33Z,2022-07-17T16:27:06Z,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,U529,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP VEHICLE WITHOUT PERMISSION,FALSE,NA,None,NA,NA,UNK,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2022-07-25T20:25:15Z,2482594.23794,6938769.73565,75224,DALLAS,TX,"4515 VILLAGE FAIR DR
DALLAS, TX 75224
(32.690848, -96.829549)"
2015,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Parking Lot (Apartment),Parking Lot,7685 FERGUSON RD,1197,237,NORTHEAST,D9,2015-04-13T00:00:00Z,2015,April,Mon,22:00:00,103,2015-04-14T00:00:00Z,2015,April,Tue,10:00:00,104,2015-04-14T12:22:00Z,2015-04-14T11:26:33Z,2015,April,Tue,11:26:00,104,2015-04-14T09:48:47Z,2015-04-14T09:48:47Z,2015-04-14T12:39:25Z,2015-04-14T11:10:17Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,B238,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,"UNK SUSP ENTERED COMPS UNLOCKED VEH, DAMAGE IGNITION",FALSE,NA,None,Other,No,No,24110004,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2015-04-21T11:36:23Z,2516241.61191495,6978352.81232619,75228,DALLAS,TX,"7685 FERGUSON RD
DALLAS, TX 75228
(32.799224, -96.717193)"
2018,1,CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Residence,N/A,13660 C F HAWN SERV EB,4435,356,SOUTHEAST,D8,2018-03-30T00:00:00Z,2018,March,Fri,16:00:00,89,2018-04-01T00:00:00Z,2018,April,Sun,19:00:00,91,2018-04-02T03:06:00Z,2018-04-02T02:34:31Z,2018,April,Mon,02:34:00,92,2018-04-01T19:21:50Z,2018-04-01T19:21:50Z,2018-04-02T02:38:13Z,2018-04-02T02:23:55Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,A357,NA,NA,Suspended,Suspended,UNK SUSP DAMAGED THE COMPS PROPERTY,FALSE,NA,None,NA,NA,No,29990042,PC 28.03(b)(2),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,PROPERTY,290,A,Coded,2019-01-08T12:57:56Z,2552569.51005952,6933945.97430277,75253,DALLAS,TX,"13660 C F HAWN SERV EB
DALLAS, TX 75253"
2017,1,BURGLARY OF HABITATION -NO FORCED ENTRY,Apartment Residence,N/A,4748 ST FRANCIS AVE,1217,318,SOUTHEAST,D7,2017-12-19T00:00:00Z,2017,December,Tue,23:00:00,353,2017-12-25T00:00:00Z,2017,December,Mon,17:30:00,359,2017-12-25T22:52:00Z,2017-12-25T17:39:39Z,2017,December,Mon,17:39:00,359,2017-12-25T17:26:37Z,2017-12-25T17:26:36Z,2017-12-25T18:07:45Z,2017-12-25T17:28:30Z,Victim,Individual,White,Non-Hispanic or Latino,Female,F333,Investigations,Public Integrity / Public Integrity,Suspended,Suspended,SUSP ENTERED COMP'S RESIDENCE AND TOOK PROP W/O CONSENT,FALSE,NA,None,Other,No,No,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,521,PART1,BURGLARY-RESIDENCE,BURGLARY/ BREAKING & ENTERING,PROPERTY,220,A,Coded,2018-01-17T13:31:34Z,2525431.55022794,6973329.19835769,75227,DALLAS,TX,"4748 ST FRANCIS AVE
DALLAS, TX 75227
(32.78446, -96.686451)"
2017,2,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Commercial Property Occupied/Vacant,N/A,10709 GOODNIGHT LN,6060,533,NORTHWEST,D6,2017-03-04T00:00:00Z,2017,March,Sat,09:12:00,63,2017-03-04T00:00:00Z,2017,March,Sat,09:12:00,63,2017-03-04T09:12:00Z,2017-03-04T10:12:57Z,2017,March,Sat,10:12:00,63,2017-03-04T09:12:52Z,2017-03-04T09:12:52Z,2017-03-04T10:43:09Z,2017-03-04T09:18:52Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,D537,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,WINDOW BROKEN OUT VEHICLE STARTED AND LEFT RUNNING,FALSE,NA,None,Other,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,720,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2017-03-07T07:58:28Z,2458784.61265594,7003866.23308402,75220,DALLAS,TX,"10709 GOODNIGHT LN
DALLAS, TX 75220
(32.87189, -96.902355)"
2022,2,CRIM MISCHIEF > OR EQUAL $100 < $750,Convenience Store,N/A,2802 N FITZHUGH AVE,1159,143,CENTRAL,D14,2022-08-30T00:00:00Z,2022,August,Tue,08:45:00,242,2022-08-30T00:00:00Z,2022,August,Tue,08:50:00,242,2022-08-30T09:00:00Z,2022-08-30T09:17:23Z,2022,August,Tue,09:17:00,242,2022-08-30T09:00:41Z,2022-08-30T09:00:41Z,2022-08-30T09:52:41Z,2022-08-30T09:05:34Z,Victim,Business,NA,NA,NA,B156,Investigations,Property Crime Division / CE Property Crimes,Suspended,Suspended,SUSP BROKE STORE PROPERTY,FALSE,NA,None,NA,NA,No,29990042,PC 28.03(b)(2),NA,NA,NA,NA,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,PROPERTY,290,A,Coded,2022-09-09T10:46:08Z,2494823.72266,6983879.69497,75204,DALLAS,TX,"2802 N FITZHUGH AVE
DALLAS, TX 75204
(32.815136, -96.786764)"
2014,1,THEFT OF PROP (AUTO ACC) <$50 - (NOT EMP),Condominium/Townhome Residence,N/A,11330 PARK CENTRAL PL,1037,651,NORTH CENTRAL,D11,2014-06-09T00:00:00Z,2014,June,Mon,14:00:00,160,2014-06-13T00:00:00Z,2014,June,Fri,09:00:00,164,2014-06-14T15:07:00Z,2014-06-14T15:04:56Z,2014,June,Sat,15:04:00,165,2014-06-14T12:59:24Z,2014-06-14T12:59:23Z,2014-06-14T15:18:04Z,2014-06-14T14:56:49Z,Victim,Individual,White,Non-Hispanic or Latino,Male,B605,Investigations,Property Crime Division / NC Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT(S) REMOVED FRONT LICENSE PLATE FROM VEHICLE WITHOUT PERMISSION.,FALSE,NA,None,None (Mutually Exclusive),No,No,99999999,PC 31.03(f),THEFT/BMV,THEFT,650,PART1,NA,NA,NA,NA,NA,NA,2018-02-19T04:52:47Z,2499014.03580587,7016206.48497827,75230,DALLAS,TX,"11330 PARK CENTRAL PL
DALLAS, TX 75230
(32.904003, -96.77133)"
2014,1,THEFT OF PROP > OR EQUAL $50 BUT <$500- NOT SHOPLIFT,Parking Lot (All Others),N/A,2777 IRVING BLVD,3112,516,NORTHWEST,D6,2014-07-18T00:00:00Z,2014,July,Fri,11:00:00,199,2014-07-21T00:00:00Z,2014,July,Mon,08:00:00,202,2014-07-21T09:32:00Z,2014-07-21T09:30:08Z,2014,July,Mon,09:30:00,202,2014-07-21T08:50:45Z,2014-07-21T08:50:43Z,2014-07-21T09:51:00Z,2014-07-21T09:07:43Z,Victim,Business,NA,NA,NA,B505,Investigations,Property Crime Division / NW Property Crimes,Suspended,Suspended,UNK SUSP LOOSEN CLAMPS ON GAS LINE TO REMOVED GASOLINE FROM VEHICLE WITHOUT CONSENT.,FALSE,NA,None,None (Mutually Exclusive),No,No,23990067,PC 31.03(e)(2)(Ai),OTHER THEFTS,THEFT,690,PART1,NA,NA,NA,NA,NA,NA,2018-02-20T02:39:34Z,2476469.60943811,6980076.69995452,75207,DALLAS,TX,"2777 IRVING BLVD
DALLAS, TX 75207
(32.806164, -96.845837)"
2021,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Complex/Building,Apartment Complex/Building,8008 CHARIOT DR,1217,318,SOUTHEAST,D7,2021-08-25T00:00:00Z,2021,August,Wed,22:00:00,237,2021-08-26T00:00:00Z,2021,August,Thu,07:51:00,238,2021-08-26T08:38:00Z,2021-08-26T08:39:08Z,2021,August,Thu,08:39:00,238,2021-08-26T07:51:25Z,2021-08-26T07:51:25Z,2021-08-26T10:02:08Z,2021-08-26T08:27:29Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,E335,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEH WITHOUT CONSENT.,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2021-09-02T14:51:13Z,2525947.41219,6972263.14128,75227,DALLAS,TX,"8008 CHARIOT DR
DALLAS, TX 75227
(32.782129, -96.684283)"
2022,2,FRAUD USE/POSS IDENTIFYING INFO-PRELIMINARY INVESTIGATION,Other,NA,511 UNDERWOOD ST,4118,417,SOUTHWEST,D1,2020-03-01T00:00:00Z,2020,March,Sun,14:35:00,61,2020-09-01T00:00:00Z,2020,September,Tue,14:35:00,245,2022-05-10T14:50:56Z,2022-05-19T08:40:58Z,2022,May,Thu,08:40:00,139,NA,NA,NA,NA,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,NA,Investigations,Special Investigations / Financial Crimes,Closed/Cleared,Closed,NA,NA,NA,None,NA,UNK,NA,99999999,Fraud Investigation,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2022-05-19T15:05:35Z,2480995.29757,6959392.75674,79745,KERMIT,NA,"511 UNDERWOOD ST
KERMIT 79745
(31.851546, -103.097804)"
2014,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",Motor Vehicle,5600 N CENTRAL EXPY,1116,141,CENTRAL,D14,2014-08-08T00:00:00Z,2014,August,Fri,07:00:00,220,2014-08-08T00:00:00Z,2014,August,Fri,16:00:00,220,2014-08-08T18:35:00Z,2014-08-08T21:56:56Z,2014,August,Fri,21:56:00,220,2014-08-08T18:35:46Z,2014-08-08T18:35:46Z,2014-08-08T23:32:14Z,2014-08-08T21:12:20Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,E652,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKNOWN SUSP TOOK VICTIM'S VEHICLE.,FALSE,NA,None,None (Mutually Exclusive),No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2019-07-19T12:45:27Z,2496763.44385,6990548.70624,75206,DALLAS,TX,"5600 N CENTRAL EXPY
DALLAS, TX 75206
(32.835807, -96.77892)"
2018,1,"CRIM MISCHIEF > OR EQUAL $2,500 < $30K",Parking (Business),Motor Vehicle,300 REUNION BLVD W,9102,136,CENTRAL,D2,2018-05-13T00:00:00Z,2018,May,Sun,09:00:00,133,2018-05-18T00:00:00Z,2018,May,Fri,10:30:00,138,2018-05-18T14:31:00Z,2018-05-18T16:31:11Z,2018,May,Fri,16:31:00,138,2018-05-18T14:31:33Z,2018-05-18T14:31:33Z,2018-05-18T16:46:20Z,2018-05-18T16:11:04Z,Victim,Individual,Middle Eastern,Non-Hispanic or Latino,Male,L342,NA,NA,Open,Open,UNKNOWN SUSP DAMAGED COMP VEHICLE,FALSE,NA,None,NA,NA,No,29990044,PC 28.03(b)(4)(A),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,PROPERTY,290,A,Coded,2018-06-28T14:25:56Z,2487855.81337169,6969199.76042235,75207,DALLAS,TX,"300 REUNION BLVD W
DALLAS, TX 75207
(32.777294, -96.809137)"
2017,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",N/A,2543 LARRY DR,1155,225,NORTHEAST,D9,2017-11-07T00:00:00Z,2017,November,Tue,05:00:00,311,2017-11-07T00:00:00Z,2017,November,Tue,15:00:00,311,2017-11-07T22:25:00Z,2017-11-08T18:18:04Z,2017,November,Wed,18:18:00,312,2017-11-07T22:25:33Z,2017-11-07T22:25:33Z,2017-11-08T18:45:57Z,2017-11-08T12:50:29Z,NA,NA,NA,NA,NA,C237,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2017-11-17T04:50:20Z,2530035.58334,6987479.26225,75228,DALLAS,TX,"2543 LARRY DR
DALLAS, TX 75228
(32.823826, -96.671057)"
2017,1,THEFT OF PROP > OR EQUAL $100 BUT <$750- NOT SHOPLIFT,Medical Facility,Medical Facility,3535 N HALL ST,3120,124,CENTRAL,D14,2017-07-20T00:00:00Z,2017,July,Thu,20:00:00,201,2017-08-20T00:00:00Z,2017,August,Sun,21:00:00,232,2017-09-06T18:00:00Z,2017-09-06T17:51:32Z,2017,September,Wed,17:51:00,249,2017-09-06T17:50:26Z,2017-09-06T17:50:26Z,2017-09-06T18:41:58Z,2017-09-06T17:50:26Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,C309,Investigations,Property Crime Division / CE Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT TOOK COMPS PROPERTY W/O PERMISSION,FALSE,NA,None,Other,No,No,23990067,PC 31.03(e)(2)(Ai),OTHER THEFTS,THEFT,690,PART1,ALL OTHER LARCENY,LARCENY/ THEFT OFFENSES,PROPERTY,23H,A,Coded,2017-09-12T12:24:44Z,2489152.9108431,6980999.66070703,75219,DALLAS,TX,"3535 N HALL ST
DALLAS, TX 75219
(32.808072, -96.804906)"
2016,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,N/A,6009 E UNIVERSITY BLVD,1104,219,NORTHEAST,D14,2016-07-14T00:00:00Z,2016,July,Thu,21:00:00,196,2016-07-15T00:00:00Z,2016,July,Fri,09:00:00,197,2016-07-15T10:29:00Z,2016-07-15T10:28:36Z,2016,July,Fri,10:28:00,197,2016-07-15T09:46:03Z,2016-07-15T09:45:57Z,2016-07-15T11:29:26Z,2016-07-15T10:25:49Z,Registered Owner,Individual,White,Non-Hispanic or Latino,Female,A257,NA,NA,Suspended,Suspended,UUMV,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-07-25T08:05:18Z,2501716.12522,6995303.35946,75206,DALLAS,TX,"6009 E UNIVERSITY BLVD
DALLAS, TX 75206
(32.846499, -96.762694)"
2016,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (Apartment),N/A,13350 MAHAM RD,4521,643,NORTH CENTRAL,D11,2016-11-27T00:00:00Z,2016,November,Sun,18:00:00,332,2016-11-28T00:00:00Z,2016,November,Mon,07:00:00,333,2016-11-28T07:13:00Z,2016-11-28T09:42:57Z,2016,November,Mon,09:42:00,333,2016-11-28T07:13:10Z,2016-11-28T07:13:09Z,2016-11-28T11:46:23Z,2016-11-28T09:25:16Z,NA,NA,NA,NA,NA,D676,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEH WITHOUT CONSENT,FALSE,NA,None,NA,UNK,UNK,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-12-21T10:07:24Z,2501106.25472,7025615.30015,75240,DALLAS,TX,"13350 MAHAM RD
DALLAS, TX 75240
(32.929985, -96.761195)"
2015,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Convenience Store,N/A,8000 S R L THORNTON FWY,4365,752,SOUTH CENTRAL,D8,2015-03-14T00:00:00Z,2015,March,Sat,04:30:00,73,2015-03-15T00:00:00Z,2015,March,Sun,20:30:00,74,2015-03-15T22:39:00Z,2015-03-15T21:57:25Z,2015,March,Sun,21:57:00,74,2015-03-15T20:59:21Z,2015-03-15T20:59:20Z,2015-03-15T22:59:36Z,2015-03-15T21:03:21Z,NA,NA,NA,NA,NA,F717,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEHICLE AND TOOK PARTS OFF THE VEHICLE,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,720,PART1,NA,NA,NA,NA,NA,NA,2015-04-08T08:57:28Z,2485965.22463319,6924273.59732211,75241,DALLAS,TX,"8000 S R L THORNTON FWY
DALLAS, TX 75241
(32.652933, -96.822834)"
2018,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Complex/Building,N/A,1900 HI LINE DR,8824,517,NORTHWEST,D6,2018-09-08T00:00:00Z,2018,September,Sat,18:30:00,251,2018-09-09T00:00:00Z,2018,September,Sun,19:00:00,252,2018-09-09T19:50:00Z,2018-09-10T02:02:30Z,2018,September,Mon,02:02:00,253,2018-09-09T19:50:40Z,2018-09-09T19:50:40Z,2018-09-10T02:34:45Z,2018-09-10T01:42:50Z,Victim,Individual,Middle Eastern,Non-Hispanic or Latino,Male,A514,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKN SUSP TOOK COMPS VEH,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2020-07-21T11:40:23Z,2484365.16583,6977323.66773,75207,DALLAS,TX,"1900 HI LINE DR
DALLAS, TX 75207
(32.79731, -96.82148)"
2017,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",N/A,3419 S MARSALIS AVE,4278,724,SOUTH CENTRAL,D4,2017-01-02T00:00:00Z,2017,January,Mon,05:18:00,2,2017-01-02T00:00:00Z,2017,January,Mon,05:18:00,2,2017-01-02T05:18:00Z,2017-01-02T05:33:37Z,2017,January,Mon,05:33:00,2,2017-01-02T05:18:16Z,2017-01-02T05:18:15Z,2017-01-02T07:28:11Z,2017-01-02T05:23:54Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,A735,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEHICLE WITHOUT CONSENT,FALSE,NA,None,Other,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2017-11-17T13:31:36Z,2486773.16527453,6942605.08920236,75216,DALLAS,TX,"3419 S MARSALIS AVE
DALLAS, TX 75216
(32.702314, -96.814688)"
2018,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Park,N/A,8607 AMBASSADOR ROW,3099,512,NORTHWEST,D6,2018-07-11T00:00:00Z,2018,July,Wed,17:00:00,192,2018-07-13T00:00:00Z,2018,July,Fri,13:00:00,194,2018-07-13T16:44:00Z,2018-07-13T16:46:01Z,2018,July,Fri,16:46:00,194,2018-07-13T16:44:02Z,2018-07-13T16:44:02Z,2018-07-13T17:48:46Z,2018-07-13T16:44:02Z,NA,NA,NA,NA,NA,C509,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKNOWN SUSP STOLE VEHICLE,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2021-02-20T20:06:56Z,2465404.5361,6985314.68029,75247,DALLAS,TX,"8607 AMBASSADOR ROW
DALLAS, TX 75247
(32.821194, -96.881765)"
2017,1,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",Other,N/A,18600 DALLAS PKWY,4403,614,NORTH CENTRAL,D12,2017-11-03T00:00:00Z,2017,November,Fri,09:00:00,307,2017-11-24T00:00:00Z,2017,November,Fri,17:00:00,328,2017-12-19T12:45:00Z,2017-12-11T08:06:06Z,2017,December,Mon,08:06:00,345,2017-12-11T08:04:28Z,2017-12-11T08:04:28Z,2017-12-11T08:05:22Z,2017-12-11T08:04:28Z,Victim,Business,NA,NA,NA,G164,Investigations,Special Investigations / Financial Crimes,Suspended,Suspended,SUSPECT USED ACH DEBITS TO TAKE COMP'S PROPERTY W/OUT CONSENT,FALSE,NA,None,Other,No,No,23990004,PC 31.03(e)(4)(A),OTHER THEFTS,THEFT,690,PART1,ALL OTHER LARCENY,LARCENY/ THEFT OFFENSES,PROPERTY,23H,A,Coded,2017-12-30T04:19:25Z,2481287.61817478,7051817.46756193,75287,DALLAS,TX,"18600 DALLAS PKWY
DALLAS, TX 75287
(33.002542, -96.828901)"
2020,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",Motor Vehicle,5029 LIVE OAK ST,1184,145,CENTRAL,D2,2020-09-18T00:00:00Z,2020,September,Fri,20:30:00,262,2020-09-19T00:00:00Z,2020,September,Sat,16:18:00,263,2020-09-19T16:18:00Z,2020-09-19T19:38:31Z,2020,September,Sat,19:38:00,263,2020-09-19T16:18:24Z,2020-09-19T16:18:24Z,2020-09-19T20:46:54Z,2020-09-19T19:27:26Z,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,E154,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,SUSPECT TOOK COMPLAINANT'S VEHICLE AND KEPT IT WITHOUT CONSENT,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2020-10-28T18:55:38Z,2499722.35177,6979791.64505,75206,DALLAS,TX,"5029 LIVE OAK ST
DALLAS, TX 75206
(32.80439, -96.770314)"
